url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd34283,vbd34283,315000,3,142.0,Normal,None,0,1,1,None,None,None,None,1,None,12.0,None,2,None,None,None,None,No,No,None,539.0,None,20.0,None,None,None,Yes,None,221.0,None,"yes, certificate in accordance",None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,32.0,Yes,Double glass,0,None,None,No,None,None,None,2,None,None,None,None,None,983,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/5590/braibant/vbd28069,vbd28069,450000,6,355.0,Excellent,4,None,1,1,None,Fully equipped,None,None,None,Western kitchen,None,None,3,None,None,Fuel oil,None,None,None,None,None,0,None,None,517.0,Yes,Yes,None,357.0,88,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,None,None,None,None,None,None,Double glass,0,None,None,No,None,None,2,3,None,None,None,None,None,973,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd09249,vbd09249,245000,3,110.0,Normal,2,None,1,1,None,Fully equipped,None,None,None,Western kitchen,None,None,2,None,None,Gas,None,None,None,None,None,None,None,None,280.0,Yes,Yes,None,148.0,28,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,None,None,None,None,119.0,Yes,Double glass,None,None,None,None,None,None,3,2,None,None,None,None,None,327,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/braibant/vbd22676,vbd22676,285000,3,118.0,To renovate,4,None,1,1,None,None,1964,Yes,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,1360.0,Yes,Yes,None,446.0,110,"No, certificate does not comply",None,Yes,None,no flooding area,(information not available),None,None,None,None,None,No,None,Yes,None,0,None,None,No,None,None,None,1,None,22 m,22 m,None,None,805,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd12059,vbd12059,199000,2,234.0,Normal,None,0,0,0,None,None,None,None,1,None,7.0,None,1,None,None,None,None,No,No,None,None,None,None,None,None,None,Yes,None,593.0,None,None,None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,27.0,None,Simple glass,0,None,None,No,None,None,None,1,None,None,None,None,None,637,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd22339,vbd22339,450000,5,None,To be renovated,4,None,1,1,None,None,1962,None,1,None,None,None,None,None,No,Fuel oil,None,None,None,None,None,None,None,None,None,None,None,None,327.0,None,"No, certificate does not comply","yes, certificate in accordance",None,No,(information not available),(information not available),None,None,On contract,None,None,No,None,Yes,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,1536,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/sovet/vbd32032,vbd32032,295000,3,None,None,None,None,0,0,None,None,None,None,1,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,513.0,None,None,None,None,None,(information not available),(information not available),None,None,Immediately,None,None,No,None,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,507,: No,None
https://immovlan.be/en/real-estate/house/for-sale/zottegem,zottegem,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd26031,vbd26031,185000,2,120.0,To be renovated,None,0,1,1,None,None,None,None,1,None,14.0,None,1,None,None,None,None,No,No,None,850.0,None,25.0,None,None,None,Yes,None,494.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,15.0,Yes,Double glass,0,None,None,No,None,None,None,2,None,None,None,None,None,654,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/haversin/vbd24421,vbd24421,299000,3,None,Normal,4,None,0,1,None,None,None,None,1,None,None,None,1,None,No,Fuel oil,None,None,Yes,None,None,None,None,None,698.0,None,None,None,499.0,None,"No, certificate does not comply",None,None,No,(information not available),(information not available),None,None,On contract,None,None,No,None,Yes,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,882,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbc89481,vbc89481,535000,2,225.0,Normal,4,0,1,1,Yes,Fully equipped,2007,None,None,Western kitchen,17.0,None,2,None,None,Gas,None,None,Yes,None,1454.0,None,None,None,1945.0,Yes,Yes,Yes,236.0,64,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,No,40.0,None,Double glass,0,None,None,No,None,None,1,3,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/achene/vbd07696,vbd07696,225000,4,174.0,None,3,0,1,0,None,None,1920,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,154.0,None,Yes,None,None,None,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,No,44.0,Yes,None,0,None,None,None,None,None,None,1,None,None,None,None,None,508,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd18984,vbd18984,349000,3,181.0,To renovate,4,None,1,1,None,Fully equipped,1952,None,1,Western kitchen,18.0,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,2438.0,Yes,Yes,None,None,120,"No, certificate does not comply",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,26.0,Yes,Double glass,0,None,None,No,None,None,1,1,None,72 m,72 m,None,None,932,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd49569,vbd49569,299500,3,180.0,Excellent,2,0,1,1,No,Fully equipped,1918,Yes,1,Western kitchen,12.0,None,1,None,Yes,Fuel oil,None,None,None,None,None,None,None,None,1400.0,None,Yes,None,221.0,41,"No, certificate does not comply",None,No,No,no flooding area,(information not available),None,None,On contract,None,None,No,34.0,Yes,Double glass,0,None,None,No,None,None,1,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vba67613,vba67613,449000,4,240.0,Excellent,4,0,1,1,No,Fully equipped,2009,Yes,1,Western kitchen,18.0,None,1,None,None,Hot air,Yes,Yes,None,None,1275.0,None,90.0,None,1275.0,Yes,Yes,Yes,97.0,None,"yes, certificate in accordance",None,None,No,no flooding area,a demarcated flooding area,None,None,None,None,None,No,62.0,None,Double glass,0,Yes,Yes,No,None,None,None,2,None,43 m,12 m,None,None,835,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vba67205,vba67205,449000,4,240.0,Normal,4,0,1,1,No,Fully equipped,2009,Yes,1,Western kitchen,18.0,None,1,None,None,Hot air,Yes,Yes,None,None,1275.0,None,90.0,None,1275.0,Yes,Yes,Yes,97.0,None,"yes, certificate in accordance",None,None,No,no flooding area,a demarcated flooding area,None,None,None,None,None,No,62.0,None,Double glass,0,Yes,Yes,No,None,None,None,2,None,43 m,12 m,None,None,835,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd31327,vbd31327,1095000,5,660.0,Excellent,4,0,1,1,No,Super equipped,2013,Yes,1,None,30.0,None,3,None,None,Fuel oil,None,None,None,None,1540.0,None,None,None,2343.0,Yes,Yes,None,115.0,29,None,None,No,No,no flooding area,(information not available),None,None,On contract,None,None,No,34.0,Yes,Double glass,0,None,None,No,None,None,2,3,None,None,None,None,None,1547,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/achene/vbc74084,vbc74084,384923,3,126.0,New,4,None,None,None,None,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,1502.0,None,None,Yes,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,9 m,9 m,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5590/serinchamps/vbc89453,vbc89453,495000,2,110.0,To be renovated,None,0,0,1,None,None,None,None,None,None,10.0,None,1,None,None,Wood,None,No,No,None,33510.0,None,None,None,None,None,Yes,None,993.0,None,"No, certificate does not comply",None,None,No,(information not available),(information not available),No,None,Immediately,None,None,No,47.0,None,Double glass,0,None,None,No,None,None,None,1,None,None,None,None,None,616,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/sovet/vbd07709,vbd07709,260000,4,200.0,None,None,0,1,1,None,None,None,None,1,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,593.0,None,None,None,None,None,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,No,None,Yes,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd25361,vbd25361,350000,5,270.0,Normal,3,0,1,1,None,Super equipped,None,Yes,None,None,23.0,None,1,None,None,Fuel oil,None,None,None,None,350.0,None,40.0,None,730.0,Yes,Yes,None,262.0,None,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,None,50.0,Yes,Double glass,None,None,None,None,None,None,None,2,None,21 m,21 m,None,None,691,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd26404,vbd26404,280000,3,182.0,To renovate,None,0,1,1,None,None,None,Yes,1,None,None,None,2,None,None,Wood,None,None,None,None,380.0,None,30.0,None,800.0,None,None,None,483.0,119,None,None,Yes,None,no flooding area,(information not available),No,None,None,None,None,None,None,Yes,Double glass,0,None,None,No,None,None,2,None,None,None,None,None,None,255,: No,None
https://immovlan.be/en/detail/villa/for-sale/4560/clavier/vbd24956,vbd24956,245000,3,111.0,Normal,3,None,1,1,No,Fully equipped,None,None,1,Western kitchen,9.0,None,1,None,None,Fuel oil,None,None,None,None,392.0,None,1.0,None,518.0,Yes,None,Yes,384.0,None,"No, certificate does not comply",None,None,None,no flooding area,(information not available),None,None,None,None,None,No,None,None,Double glass,0,None,None,None,None,None,None,2,None,11 m,11 m,None,None,582,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbc76023,vbc76023,419798,3,128.0,New,4,None,None,None,None,None,None,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,2212.0,None,None,Yes,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,13 m,13 m,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbc76024,vbc76024,413742,3,184.0,New,4,None,None,None,None,None,None,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,2212.0,None,None,Yes,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,12 m,12 m,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd38772,vbd38772,260000,2,123.0,None,4,0,1,1,None,Fully equipped,None,Yes,1,Western kitchen,15.0,None,None,None,None,Gas,None,None,None,None,None,None,36.0,None,None,No,Yes,Yes,409.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,Yes,27.0,Yes,Double glass,None,None,None,None,None,None,None,1,None,None,None,None,None,465,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/ocquier/vbd44446,vbd44446,129000,1,70.0,To renovate,2,0,0,0,No,Fully equipped,1918,Yes,None,Western kitchen,22.0,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,56.0,No,Yes,None,291.0,None,None,None,No,No,(information not available),(information not available),None,None,None,None,None,Yes,11.0,Yes,Double glass,0,None,None,No,None,None,2,1,None,4 m,4 m,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd18372,vbd18372,190000,4,130.0,To renovate,3,0,1,0,No,Fully equipped,None,Yes,None,Western kitchen,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,167.0,No,Yes,None,304.0,75,"yes, certificate in accordance",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,15.0,Yes,Double glass,0,None,None,No,None,None,3,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/bungalow/for-sale/4560/clavier/vbd44564,vbd44564,340000,2,76.0,Normal,4,None,1,1,No,Fully equipped,None,None,1,Western kitchen,8.0,None,None,None,None,Fuel oil,None,None,None,None,1240.0,None,None,None,1384.0,Yes,None,None,328.0,81,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,30.0,Yes,Double glass,0,None,None,No,None,None,None,1,None,15 m,15 m,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd01317,vbd01317,350000,3,150.0,New,4,0,1,1,No,None,2024,None,None,None,11.0,None,1,None,Yes,None,None,None,None,None,690.0,None,37.0,None,850.0,None,None,None,None,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,None,27.0,Yes,Double glass,None,None,None,No,None,None,None,2,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbc70105,vbc70105,320000,3,243.0,None,3,None,1,0,Yes,Not equipped,None,Yes,None,None,16.0,None,1,NO,Yes,Fuel oil,None,No,No,None,None,None,None,None,575.0,No,Yes,None,271.0,66,None,None,None,No,(information not available),(information not available),None,None,Negotiable,None,None,No,None,Yes,Double glass,None,No,No,None,None,None,2,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd50235,vbd50235,225000,4,278.0,Normal,2,None,1,1,None,None,None,None,1,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,358.0,None,None,None,172.0,32,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,846,: No,None
https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd48202,vbd48202,135000,3,95.0,Normal,2,0,1,1,None,Fully equipped,None,None,None,Western kitchen,9.0,None,1,None,None,Gas,None,None,None,None,None,None,28.0,None,315.0,No,Yes,None,172.0,32,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,23.0,Yes,Double glass,None,None,None,No,None,None,None,1,None,4 m,4 m,None,None,242,: No,None
https://immovlan.be/en/detail/residence/for-sale/4560/clavier/vbd03487,vbd03487,699000,6,365.0,Excellent,4,0,1,1,Yes,Fully equipped,1919,Yes,1,Western kitchen,23.0,None,3,None,Yes,Fuel oil,None,Yes,Yes,None,1900.0,None,300.0,None,11910.0,No,Yes,None,252.0,63,"yes, certificate in accordance",None,No,No,no flooding area,(information not available),None,None,Immediately,None,None,No,47.0,Yes,Double glass,0,Yes,None,No,None,None,2,3,None,10 m,10 m,None,None,1514,: No,None
